Customer ID,Recency,Frequency,Monetary,R,F,M,RFMscore
15826.0,15317,51,131.97,1,2,3,123
15827.0,15317,116,599.17,1,1,1,111
15828.0,15317,74,336.24,1,2,1,121
15833.0,15317,5,19.35,1,4,4,144
15834.0,15317,105,355.54,1,1,1,111
15837.0,15317,28,94.91,1,3,3,133
15838.0,15317,42,62.76,1,3,3,133
15841.0,15317,45,97.39,1,2,3,123
15842.0,15317,25,85.23,1,3,3,133
15845.0,15317,36,183.08,1,3,2,132
15846.0,15317,29,52.69,1,3,4,134
15847.0,15317,26,98.64,1,3,3,133
15848.0,15317,34,112.78999999999999,1,3,3,133
15850.0,15317,218,478.86,1,1,1,111
15851.0,15317,8,15.940000000000001,1,4,4,144
15852.0,15317,11,83.8,1,4,3,143
15854.0,15317,118,453.35,1,1,1,111
15855.0,15317,15,30.86,1,4,4,144
15856.0,15317,504,1082.04,1,1,1,111
15857.0,15317,10,17.77,1,4,4,144
15858.0,15317,291,841.99,1,1,1,111
15859.0,15317,22,108.64,1,3,3,133
15860.0,15317,219,696.6,1,1,1,111
15861.0,15317,248,387.76,1,1,1,111
15862.0,15317,415,1170.13,1,1,1,111
15863.0,15317,59,174.04,1,2,2,122
15864.0,15317,3,3.71,1,4,4,144
15865.0,15317,86,310.42,1,2,2,122
15867.0,15317,589,1965.27,1,1,1,111
15868.0,15317,4,10.07,1,4,4,144
15869.0,15317,19,44.44,1,3,4,134
15870.0,15317,69,279.53,1,2,2,122
15871.0,15317,5,33.099999999999994,1,4,4,144
15872.0,15317,80,196.49,1,2,2,122
15873.0,15317,6,1.7,1,4,4,144
15874.0,15317,222,1587.33,1,1,1,111
15875.0,15317,23,40.67,1,3,4,134
15876.0,15317,11,40.72,1,4,4,144
15878.0,15317,51,111.83,1,2,3,123
15879.0,15317,179,595.83,1,1,1,111
15880.0,15317,96,213.62,1,2,2,122
15882.0,15317,52,102.93,1,2,3,123
15884.0,15317,14,30.46,1,4,4,144
15885.0,15317,97,384.07,1,2,1,121
15886.0,15317,50,171.17,1,2,2,122
15887.0,15317,37,100.07000000000001,1,3,3,133
15888.0,15317,27,118.05,1,3,3,133
15889.0,15317,275,767.37,1,1,1,111
15890.0,15317,10,125.53,1,4,3,143
15892.0,15317,38,104.98,1,3,3,133
15893.0,15317,1,1.06,1,4,4,144
15894.0,15317,34,70.57000000000001,1,3,3,133
15898.0,15317,597,2159.56,1,1,1,111
15899.0,15317,4,16.5,1,4,4,144
15900.0,15317,79,165.61,1,2,2,122
15901.0,15317,53,109.71,1,2,3,123
15902.0,15317,18,38.69,1,4,4,144
15903.0,15317,42,121.57000000000001,1,3,3,133
15905.0,15317,22,60.89,1,3,3,133
15906.0,15317,51,344.75,1,2,1,121
15908.0,15317,40,133.44,1,3,3,133
15910.0,15317,354,622.55,1,1,1,111
15911.0,15317,258,723.65,1,1,1,111
15912.0,15317,76,221.65,1,2,2,122
15913.0,15317,1,2.1,1,4,4,144
15914.0,15317,13,45.12,1,4,4,144
15915.0,15317,113,197.56,1,1,2,112
15916.0,15317,168,622.12,1,1,1,111
15917.0,15317,130,307.91,1,1,2,112
15918.0,15317,21,72.95,1,3,3,133
15919.0,15317,39,119.7,1,3,3,133
15920.0,15317,47,196.66,1,2,2,122
15921.0,15317,55,239.25,1,2,2,122
15922.0,15317,11,48.5,1,4,4,144
15923.0,15317,21,59.11,1,3,3,133
15924.0,15317,15,53.46,1,4,4,144
15926.0,15317,7,7.26,1,4,4,144
15927.0,15317,15,45.02,1,4,4,144
15928.0,15317,11,24.6,1,4,4,144
15929.0,15317,1,4.95,1,4,4,144
15931.0,15317,14,67.4,1,4,3,143
15934.0,15317,29,51.35,1,3,4,134
15936.0,15317,19,55.76,1,3,4,134
15938.0,15317,21,45.21,1,3,4,134
15939.0,15317,85,162.48,1,2,2,122
15941.0,15317,6,40.5,1,4,4,144
15943.0,15317,12,20.79,1,4,4,144
15944.0,15317,32,114.45,1,3,3,133
15945.0,15317,28,105.22000000000001,1,3,3,133
15946.0,15317,26,66.0,1,3,3,133
15948.0,15317,35,89.8,1,3,3,133
15950.0,15317,296,860.01,1,1,1,111
15951.0,15317,18,87.3,1,4,3,143
15953.0,15317,85,338.87,1,2,1,121
15954.0,15317,20,34.0,1,3,4,134
15955.0,15317,179,519.07,1,1,1,111
15956.0,15317,18,36.9,1,4,4,144
15957.0,15317,104,239.06,1,1,2,112
15958.0,15317,58,182.92,1,2,2,122
15959.0,15317,71,271.21,1,2,2,122
15960.0,15317,26,92.3,1,3,3,133
15961.0,15317,42,157.18,1,3,2,132
15962.0,15317,55,90.97,1,2,3,123
15964.0,15317,20,70.01,1,3,3,133
15965.0,15317,237,611.98,1,1,1,111
15966.0,15317,27,53.61,1,3,4,134
15967.0,15317,400,1257.1,1,1,1,111
15968.0,15317,80,206.04,1,2,2,122
15969.0,15317,15,103.03,1,4,3,143
15970.0,15317,13,40.99,1,4,4,144
15971.0,15317,7,24.810000000000002,1,4,4,144
15972.0,15317,139,724.3100000000001,1,1,1,111
15973.0,15317,11,56.46,1,4,4,144
15976.0,15317,282,728.95,1,1,1,111
15978.0,15317,80,196.27,1,2,2,122
15979.0,15317,22,28.25,1,3,4,134
15980.0,15317,72,145.26,1,2,2,122
15981.0,15317,191,549.88,1,1,1,111
15982.0,15317,45,154.49,1,2,2,122
15983.0,15317,201,425.53,1,1,1,111
15984.0,15317,447,1138.67,1,1,1,111
15985.0,15317,67,120.85000000000001,1,2,3,123
15986.0,15317,11,23.5,1,4,4,144
15987.0,15317,50,101.59,1,2,3,123
15988.0,15317,94,266.28000000000003,1,2,2,122
15989.0,15317,86,269.83,1,2,2,122
15990.0,15317,125,339.16,1,1,1,111
15991.0,15317,6,41.0,1,4,4,144
15992.0,15317,51,118.57,1,2,3,123
15994.0,15317,76,264.89,1,2,2,122
15995.0,15317,110,304.46999999999997,1,1,2,112
15996.0,15317,78,248.04,1,2,2,122
15998.0,15317,921,2376.8,1,1,1,111
15999.0,15317,1,0.85,1,4,4,144
16001.0,15317,29,67.49,1,3,3,133
16002.0,15317,42,118.58,1,3,3,133
16003.0,15317,100,399.47,1,2,1,121
16004.0,15317,90,276.31,1,2,2,122
16005.0,15317,283,636.32,1,1,1,111
16006.0,15317,70,169.61,1,2,2,122
16007.0,15317,276,537.07,1,1,1,111
16008.0,15317,220,565.1,1,1,1,111
16010.0,15317,210,412.93,1,1,1,111
16011.0,15317,237,693.21,1,1,1,111
16012.0,15317,145,360.45,1,1,1,111
16013.0,15317,80,198.62,1,2,2,122
16014.0,15317,137,341.8,1,1,1,111
16016.0,15317,139,488.12,1,1,1,111
16017.0,15317,98,321.14,1,2,1,121
16018.0,15317,28,47.42,1,3,4,134
16019.0,15317,243,947.08,1,1,1,111
16021.0,15317,126,309.32,1,1,2,112
16024.0,15317,22,42.43,1,3,4,134
16027.0,15317,19,70.17,1,3,3,133
16028.0,15317,5,26.5,1,4,4,144
16029.0,15317,141,565.03,1,1,1,111
16032.0,15317,210,447.64,1,1,1,111
16033.0,15317,257,885.78,1,1,1,111
16034.0,15317,34,75.48,1,3,3,133
16035.0,15317,21,163.23,1,3,2,132
16036.0,15317,85,341.3,1,2,1,121
16037.0,15317,32,92.83,1,3,3,133
16039.0,15317,32,55.55,1,3,4,134
16040.0,15317,60,250.70000000000002,1,2,2,122
16042.0,15317,59,175.81,1,2,2,122
16043.0,15317,34,126.5,1,3,3,133
16044.0,15317,19,57.44,1,3,3,133
16045.0,15317,65,163.84,1,2,2,122
16046.0,15317,22,55.51,1,3,4,134
16047.0,15317,1,107.14,1,4,3,143
16048.0,15317,36,80.02,1,3,3,133
16049.0,15317,186,508.66,1,1,1,111
16050.0,15317,11,23.6,1,4,4,144
16051.0,15317,12,31.64,1,4,4,144
16053.0,15317,110,408.15,1,1,1,111
16054.0,15317,52,552.9499999999999,1,2,1,121
16057.0,15317,97,320.39,1,2,1,121
16058.0,15317,2,6.7,1,4,4,144
16059.0,15317,231,629.17,1,1,1,111
16060.0,15317,24,108.05,1,3,3,133
16061.0,15317,3,34.15,1,4,4,144
16062.0,15317,121,324.54,1,1,1,111
16064.0,15317,17,45.96,1,4,4,144
16065.0,15317,353,743.13,1,1,1,111
16067.0,15317,68,261.56,1,2,2,122
16068.0,15317,35,90.44,1,3,3,133
16069.0,15317,25,129.55,1,3,3,133
16071.0,15317,52,121.63,1,2,3,123
16072.0,15317,508,1880.21,1,1,1,111
16074.0,15317,25,185.4,1,3,2,132
16075.0,15317,41,192.84,1,3,2,132
16077.0,15317,8,16.2,1,4,4,144
16078.0,15317,38,78.24,1,3,3,133
16080.0,15317,20,63.05,1,3,3,133
16081.0,15317,167,533.41,1,1,1,111
16082.0,15317,16,66.3,1,4,3,143
16083.0,15317,40,81.4,1,3,3,133
16085.0,15317,208,636.25,1,1,1,111
16086.0,15317,98,302.64,1,2,2,122
16087.0,15317,10,24.1,1,4,4,144
16088.0,15317,6,26.159999999999997,1,4,4,144
16089.0,15317,47,152.34,1,2,2,122
16090.0,15317,18,79.48,1,4,3,143
16092.0,15317,39,79.5,1,3,3,133
16094.0,15317,133,618.54,1,1,1,111
16095.0,15317,30,72.2,1,3,3,133
16096.0,15317,54,307.76,1,2,2,122
16098.0,15317,95,302.96,1,2,2,122
16099.0,15317,30,54.839999999999996,1,3,4,134
16100.0,15317,37,62.46,1,3,3,133
16101.0,15317,116,348.17,1,1,1,111
16103.0,15317,152,483.45,1,1,1,111
16104.0,15317,204,737.49,1,1,1,111
16105.0,15317,97,178.67000000000002,1,2,2,122
16108.0,15317,87,278.5,1,2,2,122
16109.0,15317,13,8.83,1,4,4,144
16110.0,15317,88,337.98,1,2,1,121
16111.0,15317,73,221.91,1,2,2,122
16115.0,15317,140,335.12,1,1,1,111
16117.0,15317,59,148.54,1,2,2,122
16118.0,15317,41,113.29,1,3,3,133
16119.0,15317,38,125.96000000000001,1,3,3,133
16120.0,15317,62,91.77,1,2,3,123
16121.0,15317,140,311.83,1,1,2,112
16122.0,15317,26,51.47,1,3,4,134
16124.0,15317,71,281.07,1,2,2,122
16125.0,15317,287,1037.09,1,1,1,111
16126.0,15317,264,814.51,1,1,1,111
16127.0,15317,35,98.22,1,3,3,133
16128.0,15317,93,207.88,1,2,2,122
16129.0,15317,96,332.57,1,2,1,121
16130.0,15317,55,325.42,1,2,1,121
16131.0,15317,141,414.5,1,1,1,111
16132.0,15317,17,76.95,1,4,3,143
16133.0,15317,206,1217.12,1,1,1,111
16134.0,15317,81,187.35999999999999,1,2,2,122
16135.0,15317,18,63.4,1,4,3,143
16136.0,15317,9,11.99,1,4,4,144
16137.0,15317,28,75.5,1,3,3,133
16138.0,15317,37,148.3,1,3,2,132
16139.0,15317,26,72.26,1,3,3,133
16140.0,15317,36,78.83,1,3,3,133
16141.0,15317,20,119.09,1,3,3,133
16143.0,15317,122,387.75,1,1,1,111
16145.0,15317,172,591.77,1,1,1,111
16146.0,15317,12,28.7,1,4,4,144
16147.0,15317,114,337.79,1,1,1,111
16148.0,15317,8,17.3,1,4,4,144
16149.0,15317,12,8.76,1,4,4,144
16150.0,15317,121,389.05,1,1,1,111
16153.0,15317,137,335.46999999999997,1,1,1,111
16155.0,15317,48,166.15,1,2,2,122
16156.0,15317,133,315.37,1,1,2,112
16158.0,15317,35,246.97,1,3,2,132
16159.0,15317,38,146.91,1,3,2,132
16161.0,15317,678,1788.09,1,1,1,111
16163.0,15317,67,349.6,1,2,1,121
16165.0,15317,1,39.95,1,4,4,144
16166.0,15317,22,78.54,1,3,3,133
16167.0,15317,63,263.43,1,2,2,122
16168.0,15317,211,928.86,1,1,1,111
16170.0,15317,315,576.01,1,1,1,111
16172.0,15317,44,88.33,1,2,3,123
16174.0,15317,42,73.39999999999999,1,3,3,133
16175.0,15317,40,120.45,1,3,3,133
16176.0,15317,72,258.12,1,2,2,122
16177.0,15317,103,385.26,1,1,1,111
16178.0,15317,17,51.93,1,4,4,144
16180.0,15317,165,336.67,1,1,1,111
16182.0,15317,23,34.96,1,3,4,134
16183.0,15317,26,106.8,1,3,3,133
16185.0,15317,9,25.669999999999998,1,4,4,144
16186.0,15317,307,605.04,1,1,1,111
16188.0,15317,7,26.55,1,4,4,144
16190.0,15317,113,476.63,1,1,1,111
16191.0,15317,98,313.45,1,2,2,122
16192.0,15317,11,22.92,1,4,4,144
16193.0,15317,19,57.74,1,3,3,133
16194.0,15317,8,43.1,1,4,4,144
16195.0,15317,16,53.300000000000004,1,4,4,144
16196.0,15317,4,14.85,1,4,4,144
16197.0,15317,93,300.92,1,2,2,122
16198.0,15317,18,62.660000000000004,1,4,3,143
16199.0,15317,10,33.4,1,4,4,144
16200.0,15317,441,1298.83,1,1,1,111
16201.0,15317,13,47.95,1,4,4,144
16202.0,15317,106,437.76,1,1,1,111
16203.0,15317,42,110.08,1,3,3,133
16204.0,15317,51,122.75,1,2,3,123
16205.0,15317,100,228.76,1,2,2,122
16206.0,15317,177,584.02,1,1,1,111
16208.0,15317,187,652.5,1,1,1,111
16209.0,15317,21,85.26,1,3,3,133
16210.0,15317,158,653.65,1,1,1,111
16211.0,15317,13,33.730000000000004,1,4,4,144
16212.0,15317,37,129.07999999999998,1,3,3,133
16214.0,15317,54,181.18,1,2,2,122
16218.0,15317,80,122.36,1,2,3,123
16219.0,15317,1,0.85,1,4,4,144
16221.0,15317,156,498.97,1,1,1,111
16222.0,15317,23,112.65,1,3,3,133
16223.0,15317,123,334.55,1,1,1,111
16224.0,15317,20,47.53,1,3,4,134
16225.0,15317,166,511.0,1,1,1,111
16226.0,15317,23,41.35,1,3,4,134
16227.0,15317,28,84.8,1,3,3,133
16228.0,15317,54,159.88,1,2,2,122
16229.0,15317,129,314.8,1,1,2,112
16231.0,15317,100,222.6,1,2,2,122
16232.0,15317,68,137.39,1,2,2,122
16233.0,15317,53,240.86,1,2,2,122
16234.0,15317,15,45.87,1,4,4,144
16235.0,15317,69,368.7,1,2,1,121
16237.0,15317,7,28.9,1,4,4,144
16238.0,15317,6,4.85,1,4,4,144
16239.0,15317,16,40.6,1,4,4,144
16241.0,15317,321,840.35,1,1,1,111
16242.0,15317,380,1131.5,1,1,1,111
16244.0,15317,63,165.89000000000001,1,2,2,122
16246.0,15317,88,254.55,1,2,2,122
16250.0,15317,25,101.12,1,3,3,133
16251.0,15317,20,60.62,1,3,3,133
16252.0,15317,21,67.1,1,3,3,133
16253.0,15317,174,374.23,1,1,1,111
16254.0,15317,74,233.46,1,2,2,122
16255.0,15317,264,879.23,1,1,1,111
16256.0,15317,16,86.45,1,4,3,143
16258.0,15317,209,503.89,1,1,1,111
16259.0,15317,85,243.8,1,2,2,122
16261.0,15317,44,99.49,1,2,3,123
16262.0,15317,46,140.48,1,2,2,122
16263.0,15317,21,58.01,1,3,3,133
16264.0,15317,63,162.94,1,2,2,122
16265.0,15317,79,472.9,1,2,1,121
16266.0,15317,48,227.91,1,2,2,122
16267.0,15317,7,8.72,1,4,4,144
16269.0,15317,53,122.53,1,2,3,123
16271.0,15317,169,362.43,1,1,1,111
16273.0,15317,15,120.99,1,4,3,143
16274.0,15317,65,280.4,1,2,2,122
16275.0,15317,78,267.99,1,2,2,122
16276.0,15317,20,56.870000000000005,1,3,3,133
16277.0,15317,23,149.99,1,3,2,132
16278.0,15317,32,189.03,1,3,2,132
16279.0,15317,242,644.32,1,1,1,111
16280.0,15317,16,60.9,1,4,3,143
16281.0,15317,22,56.43,1,3,4,134
16282.0,15317,22,84.9,1,3,3,133
16283.0,15317,416,950.05,1,1,1,111
16284.0,15317,30,62.02,1,3,3,133
16285.0,15317,31,92.6,1,3,3,133
16286.0,15317,17,70.85,1,4,3,143
16287.0,15317,34,72.14,1,3,3,133
16288.0,15317,7,61.05,1,4,3,143
16289.0,15317,21,37.94,1,3,4,134
16290.0,15317,124,640.89,1,1,1,111
16291.0,15317,1,117.72,1,4,3,143
16292.0,15317,45,238.59,1,2,2,122
16293.0,15317,123,476.54,1,1,1,111
16294.0,15317,8,21.75,1,4,4,144
16296.0,15317,74,238.27,1,2,2,122
16298.0,15317,20,112.75,1,3,3,133
16299.0,15317,12,34.7,1,4,4,144
16300.0,15317,238,612.47,1,1,1,111
16301.0,15317,6,19.94,1,4,4,144
16303.0,15317,124,410.08,1,1,1,111
16304.0,15317,25,69.01,1,3,3,133
16306.0,15317,28,79.75,1,3,3,133
16307.0,15317,75,137.5,1,2,2,122
16308.0,15317,3,0.96,1,4,4,144
16310.0,15317,28,87.58,1,3,3,133
16312.0,15317,10,56.2,1,4,4,144
16314.0,15317,62,224.55,1,2,2,122
16315.0,15317,9,37.47,1,4,4,144
16316.0,15317,146,511.97,1,1,1,111
16317.0,15317,48,226.99,1,2,2,122
16320.0,15317,185,567.16,1,1,1,111
16321.0,15317,11,23.1,1,4,4,144
16323.0,15317,3,5.1899999999999995,1,4,4,144
16325.0,15317,120,290.73,1,1,2,112
16326.0,15317,167,940.88,1,1,1,111
16327.0,15317,626,1344.69,1,1,1,111
16328.0,15317,16,46.07,1,4,4,144
16329.0,15317,104,235.94,1,1,2,112
16330.0,15317,78,184.2,1,2,2,122
16331.0,15317,34,167.2,1,3,2,132
16332.0,15317,46,143.47,1,2,2,122
16334.0,15317,54,147.88,1,2,2,122
16335.0,15317,361,1259.58,1,1,1,111
16336.0,15317,68,250.16,1,2,2,122
16340.0,15317,216,356.35,1,1,1,111
16341.0,15317,81,129.79999999999998,1,2,3,123
16343.0,15317,35,121.71,1,3,3,133
16344.0,15317,44,81.02,1,2,3,123
16345.0,15317,71,188.98,1,2,2,122
16346.0,15317,15,21.93,1,4,4,144
16347.0,15317,257,841.89,1,1,1,111
16348.0,15317,31,44.88,1,3,4,134
16350.0,15317,65,257.33,1,2,2,122
16351.0,15317,179,368.29,1,1,1,111
16353.0,15317,80,165.9,1,2,2,122
16354.0,15317,101,261.42,1,1,2,112
16355.0,15317,48,153.22,1,2,2,122
16356.0,15317,28,59.7,1,3,3,133
16357.0,15317,13,24.92,1,4,4,144
16358.0,15317,45,86.53,1,2,3,123
16359.0,15317,59,192.72,1,2,2,122
16362.0,15317,13,33.92,1,4,4,144
16365.0,15317,79,350.03,1,2,1,121
16366.0,15317,60,195.75,1,2,2,122
16367.0,15317,96,153.71,1,2,2,122
16368.0,15317,21,71.09,1,3,3,133
16369.0,15317,52,189.75,1,2,2,122
16371.0,15317,11,40.55,1,4,4,144
16372.0,15317,223,491.40000000000003,1,1,1,111
16373.0,15317,29,83.65,1,3,3,133
16374.0,15317,237,764.99,1,1,1,111
16375.0,15317,13,22.25,1,4,4,144
16377.0,15317,5,2.63,1,4,4,144
16381.0,15317,61,185.25,1,2,2,122
16382.0,15317,44,186.01,1,2,2,122
16383.0,15317,302,868.61,1,1,1,111
16384.0,15317,48,93.97,1,2,3,123
16385.0,15317,76,157.26,1,2,2,122
16386.0,15317,58,144.01,1,2,2,122
16387.0,15317,83,272.34,1,2,2,122
16388.0,15317,13,37.3,1,4,4,144
16390.0,15317,21,119.55,1,3,3,133
16391.0,15317,304,712.43,1,1,1,111
16392.0,15317,101,224.74,1,1,2,112
16393.0,15317,430,834.95,1,1,1,111
16395.0,15317,428,950.7,1,1,1,111
16396.0,15317,8,15.2,1,4,4,144
16397.0,15317,9,50.69,1,4,4,144
16399.0,15317,38,101.26,1,3,3,133
16400.0,15317,238,578.68,1,1,1,111
16401.0,15317,177,307.52,1,1,2,112
16402.0,15317,54,143.6,1,2,2,122
16406.0,15317,90,284.4,1,2,2,122
16407.0,15317,57,208.62,1,2,2,122
16408.0,15317,45,66.45,1,2,3,123
16409.0,15317,544,1381.44,1,1,1,111
16410.0,15317,5,3.98,1,4,4,144
16411.0,15317,157,325.21,1,1,1,111
16412.0,15317,92,229.08,1,2,2,122
16413.0,15317,37,106.39,1,3,3,133
16414.0,15317,56,164.95,1,2,2,122
16415.0,15317,98,218.03,1,2,2,122
16416.0,15317,115,280.41,1,1,2,112
16417.0,15317,1,5.95,1,4,4,144
16418.0,15317,61,206.87,1,2,2,122
16419.0,15317,40,133.22,1,3,3,133
16420.0,15317,2,2.07,1,4,4,144
16421.0,15317,38,254.29,1,3,2,132
16422.0,15317,342,677.8,1,1,1,111
16424.0,15317,8,26.75,1,4,4,144
16428.0,15317,127,285.45,1,1,2,112
16430.0,15317,22,119.92,1,3,3,133
16433.0,15317,17,37.9,1,4,4,144
16434.0,15317,73,308.4,1,2,2,122
16435.0,15317,125,516.86,1,1,1,111
16436.0,15317,40,89.93,1,3,3,133
16437.0,15317,21,43.55,1,3,4,134
16439.0,15317,9,42.05,1,4,4,144
16440.0,15317,25,73.4,1,3,3,133
16441.0,15317,61,194.06,1,2,2,122
16442.0,15317,76,197.56,1,2,2,122
16443.0,15317,1,1.69,1,4,4,144
16444.0,15317,287,711.52,1,1,1,111
16445.0,15317,117,243.81,1,1,2,112
16447.0,15317,34,231.24,1,3,2,132
16448.0,15317,31,61.26,1,3,3,133
16450.0,15317,32,137.68,1,3,2,132
16451.0,15317,51,131.48,1,2,3,123
16452.0,15317,18,33.49,1,4,4,144
16453.0,15317,15,47.01,1,4,4,144
16454.0,15317,2,6.05,1,4,4,144
16455.0,15317,125,324.77,1,1,1,111
16456.0,15317,297,841.95,1,1,1,111
16458.0,15317,179,422.31,1,1,1,111
16459.0,15317,5,12.84,1,4,4,144
16461.0,15317,220,538.03,1,1,1,111
16465.0,15317,48,115.45,1,2,3,123
16466.0,15317,190,659.93,1,1,1,111
16467.0,15317,24,29.22,1,3,4,134
16468.0,15317,43,101.07,1,3,3,133
16469.0,15317,23,86.06,1,3,3,133
16470.0,15317,304,766.91,1,1,1,111
16471.0,15317,49,135.59,1,2,3,123
16472.0,15317,39,273.91,1,3,2,132
16473.0,15317,10,16.740000000000002,1,4,4,144
16476.0,15317,24,84.25,1,3,3,133
16477.0,15317,114,260.08,1,1,2,112
16481.0,15317,16,42.1,1,4,4,144
16485.0,15317,102,326.41,1,1,1,111
16486.0,15317,7,47.89,1,4,4,144
16487.0,15317,35,70.3,1,3,3,133
16489.0,15317,6,44.8,1,4,4,144
16490.0,15317,13,31.09,1,4,4,144
16491.0,15317,48,105.94,1,2,3,123
16492.0,15317,23,58.76,1,3,3,133
16493.0,15317,55,135.38,1,2,3,123
16496.0,15317,43,97.92999999999999,1,3,3,133
16497.0,15317,201,845.28,1,1,1,111
16499.0,15317,125,392.17,1,1,1,111
16500.0,15317,23,56.15,1,3,4,134
16501.0,15317,199,515.97,1,1,1,111
16502.0,15317,41,172.14,1,3,2,132
16503.0,15317,129,516.89,1,1,1,111
16507.0,15317,38,74.49,1,3,3,133
16508.0,15317,43,156.67000000000002,1,3,2,132
16510.0,15317,112,424.81,1,1,1,111
16511.0,15317,145,460.02,1,1,1,111
16515.0,15317,125,314.21999999999997,1,1,2,112
16518.0,15317,28,128.35,1,3,3,133
16519.0,15317,28,110.47,1,3,3,133
16520.0,15317,256,666.22,1,1,1,111
16521.0,15317,237,598.54,1,1,1,111
16522.0,15317,18,85.58,1,4,3,143
16523.0,15317,81,433.1,1,2,1,121
16524.0,15317,53,180.6,1,2,2,122
16525.0,15317,179,575.8100000000001,1,1,1,111
16526.0,15317,20,113.06,1,3,3,133
16527.0,15317,59,192.59,1,2,2,122
16529.0,15317,98,358.67,1,2,1,121
16530.0,15317,3,17.65,1,4,4,144
16531.0,15317,61,158.07999999999998,1,2,2,122
16532.0,15317,2,7.57,1,4,4,144
16534.0,15317,36,184.84,1,3,2,132
16535.0,15317,40,90.31,1,3,3,133
16537.0,15317,4,2.05,1,4,4,144
16538.0,15317,41,80.4,1,3,3,133
16539.0,15317,107,647.95,1,1,1,111
16540.0,15317,29,78.45,1,3,3,133
16541.0,15317,38,140.1,1,3,2,132
16542.0,15317,9,20.650000000000002,1,4,4,144
16543.0,15317,18,24.38,1,4,4,144
16544.0,15317,11,30.59,1,4,4,144
16545.0,15317,5,10.16,1,4,4,144
16546.0,15317,69,150.57,1,2,2,122
16547.0,15317,25,55.22,1,3,4,134
16548.0,15317,6,30.15,1,4,4,144
16549.0,15317,2168,4477.07,1,1,1,111
16550.0,15317,552,1490.54,1,1,1,111
16551.0,15317,56,224.91,1,2,2,122
16552.0,15317,5,23.189999999999998,1,4,4,144
16553.0,15317,208,408.08,1,1,1,111
16554.0,15317,115,437.74,1,1,1,111
16555.0,15317,49,99.22,1,2,3,123
16556.0,15317,275,1262.1200000000001,1,1,1,111
16558.0,15317,320,1077.96,1,1,1,111
16559.0,15317,17,67.3,1,4,3,143
16560.0,15317,142,596.91,1,1,1,111
16562.0,15317,34,40.519999999999996,1,3,4,134
16563.0,15317,70,165.76,1,2,2,122
16564.0,15317,5,16.45,1,4,4,144
16565.0,15317,8,33.4,1,4,4,144
16568.0,15317,5,61.45,1,4,3,143
16569.0,15317,30,59.96,1,3,3,133
16570.0,15317,115,633.79,1,1,1,111
16571.0,15317,168,319.75,1,1,1,111
16574.0,15317,58,115.2,1,2,3,123
16576.0,15317,33,109.34,1,3,3,133
16577.0,15317,23,97.60000000000001,1,3,3,133
16578.0,15317,9,13.05,1,4,4,144
16579.0,15317,14,70.7,1,4,3,143
16583.0,15317,18,42.9,1,4,4,144
16584.0,15317,54,135.54,1,2,3,123
16585.0,15317,18,55.480000000000004,1,4,4,144
16586.0,15317,20,100.79,1,3,3,133
16588.0,15317,71,218.27,1,2,2,122
16589.0,15317,11,14.030000000000001,1,4,4,144
16590.0,15317,29,111.05,1,3,3,133
16592.0,15317,212,459.46999999999997,1,1,1,111
16593.0,15317,51,215.88,1,2,2,122
16595.0,15317,367,772.19,1,1,1,111
16596.0,15317,18,65.54,1,4,3,143
16599.0,15317,12,32.75,1,4,4,144
16600.0,15317,81,163.19,1,2,2,122
16601.0,15317,39,122.35,1,3,3,133
16602.0,15317,11,43.85,1,4,4,144
16604.0,15317,12,35.7,1,4,4,144
16605.0,15317,1,0.42,1,4,4,144
16606.0,15317,22,97.63,1,3,3,133
16607.0,15317,126,337.9,1,1,1,111
16608.0,15317,121,413.27,1,1,1,111
16611.0,15317,100,403.51,1,2,1,121
16612.0,15317,101,343.1,1,1,1,111
16614.0,15317,23,155.35,1,3,2,132
16615.0,15317,19,62.86,1,3,3,133
16619.0,15317,102,374.0,1,1,1,111
16620.0,15317,85,187.97,1,2,2,122
16622.0,15317,12,71.5,1,4,3,143
16623.0,15317,46,152.3,1,2,2,122
16625.0,15317,76,166.34,1,2,2,122
16628.0,15317,8,33.6,1,4,4,144
16630.0,15317,4,6.4,1,4,4,144
16631.0,15317,80,326.09,1,2,1,121
16632.0,15317,27,43.55,1,3,4,134
16634.0,15317,82,373.48,1,2,1,121
16635.0,15317,25,55.120000000000005,1,3,4,134
16636.0,15317,73,191.32,1,2,2,122
16638.0,15317,46,134.32,1,2,3,123
16639.0,15317,31,129.67000000000002,1,3,3,133
16640.0,15317,13,18.35,1,4,4,144
16641.0,15317,24,47.550000000000004,1,3,4,134
16642.0,15317,20,49.02,1,3,4,134
16643.0,15317,28,66.06,1,3,3,133
16645.0,15317,14,33.34,1,4,4,144
16646.0,15317,29,46.86,1,3,4,134
16647.0,15317,19,64.95,1,3,3,133
16648.0,15317,18,45.69,1,4,4,144
16649.0,15317,20,136.19,1,3,2,132
16650.0,15317,74,171.45,1,2,2,122
16651.0,15317,6,17.6,1,4,4,144
16652.0,15317,157,651.24,1,1,1,111
16654.0,15317,54,223.4,1,2,2,122
16655.0,15317,332,928.18,1,1,1,111
16656.0,15317,68,132.63,1,2,3,123
16658.0,15317,64,234.35,1,2,2,122
16660.0,15317,8,26.12,1,4,4,144
16661.0,15317,62,206.78,1,2,2,122
16662.0,15317,28,127.55,1,3,3,133
16663.0,15317,1,1.65,1,4,4,144
16664.0,15317,8,42.0,1,4,4,144
